Date,Type,Sub Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Root Symbol,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #,Total,Currency
2023-12-20T14:41:03-0600,Trade,Buy to Open,BUY_TO_OPEN,SPXW  240105C04850000,Equity Option,Bought 1 SPX 01/05/24 Call 4850.00 @ 6.24,-624.00,1,-624.00,-1.00,-0.77,100,SPXW,SPX,1/05/24,4850,CALL,300317714,-625.77,USD
2023-12-20T14:10:07-0600,Trade,Buy to Open,BUY_TO_OPEN,DSL,Equity,Bought 100 DSL @ 11.96,"-1,195.80",100,-11.96,0.00,-0.08,,,,,,,300298983,"-1,195.88",USD
2023-12-20T14:08:35-0600,Trade,Sell to Close,SELL_TO_CLOSE,SPXW  240105C04830000,Equity Option,Sold 1 SPX 01/05/24 Call 4830.00 @ 9.06,906.00,1,906.00,0.00,-0.77,100,SPXW,SPX,1/05/24,4830,CALL,300295854,905.23,USD
2023-12-20T14:08:35-0600,Trade,Buy to Close,BUY_TO_CLOSE,SPXW  240105C04800000,Equity Option,Bought 1 SPX 01/05/24 Call 4800.00 @ 15.06,"-1,506.00",1,"-1,506.00",0.00,-0.77,100,SPXW,SPX,1/05/24,4800,CALL,300295854,"-1,506.77",USD
2023-12-20T13:48:46-0600,Trade,Buy to Open,BUY_TO_OPEN,DSL,Equity,Bought 200 DSL @ 11.97,"-2,394.00",200,-11.97,0.00,-0.16,,,,,,,300229074,"-2,394.16",USD
2023-12-20T13:38:27-0600,Trade,Sell to Open,SELL_TO_OPEN,SPXW  240105C04800000,Equity Option,Sold 1 SPX 01/05/24 Call 4800.00 @ 27.55,"2,755.00",1,"2,755.00",-1.00,-0.77,100,SPXW,SPX,1/05/24,4800,CALL,300276011,"2,753.23",USD
2023-12-20T13:38:27-0600,Trade,Buy to Open,BUY_TO_OPEN,SPXW  240105C04830000,Equity Option,Bought 1 SPX 01/05/24 Call 4830.00 @ 17.35,"-1,735.00",1,"-1,735.00",-1.00,-0.77,100,SPXW,SPX,1/05/24,4830,CALL,300276011,"-1,736.77",USD
2023-12-20T13:33:12-0600,Trade,Buy to Open,BUY_TO_OPEN,DSL,Equity,Bought 200 DSL @ 12.00,"-2,400.00",200,-12.00,0.00,-0.16,,,,,,,300228981,"-2,400.16",USD
2023-12-20T11:03:58-0600,Trade,Buy to Open,BUY_TO_OPEN,DSL,Equity,Bought 200 DSL @ 12.03,"-2,406.00",200,-12.03,0.00,-0.16,,,,,,,300220295,"-2,406.16",USD
2023-12-20T10:35:34-0600,Trade,Sell to Close,SELL_TO_CLOSE,SPXW  231222P04700000,Equity Option,Sold 1 SPX 12/22/23 Put 4700.00 @ 0.87,87.00,1,87.00,0.00,-0.77,100,SPXW,SPX,12/22/23,4700,PUT,300219517,86.23,USD
2023-12-20T10:35:34-0600,Trade,Buy to Close,BUY_TO_CLOSE,SPXW  231222P04725000,Equity Option,Bought 1 SPX 12/22/23 Put 4725.00 @ 2.17,-217.00,1,-217.00,0.00,-0.77,100,SPXW,SPX,12/22/23,4725,PUT,300219517,-217.77,USD
2023-12-20T10:33:34-0600,Trade,Sell to Close,SELL_TO_CLOSE,SPY,Equity,Sold 10 SPY @ 475.15,"4,751.50",10,475.15,0.00,-0.05,,,,,,,300218831,"4,751.45",USD
2023-12-20T10:32:18-0600,Trade,Buy to Close,BUY_TO_CLOSE,QQQ   240119C00430000,Equity Option,Bought 1 QQQ 01/19/24 Call 430.00 @ 1.17,-117.00,1,-117.00,0.00,-0.12,100,QQQ,QQQ,1/19/24,430,CALL,300218434,-117.12,USD
2023-12-20T10:18:04-0600,Trade,Sell to Open,SELL_TO_OPEN,QQQ   240119C00430000,Equity Option,Sold 1 QQQ 01/19/24 Call 430.00 @ 1.19,119.00,1,119.00,-1.00,-0.13,100,QQQ,QQQ,1/19/24,430,CALL,300213401,117.87,USD
2023-12-20T09:00:33-0600,Trade,Sell to Close,SELL_TO_CLOSE,SPY   231222C00475000,Equity Option,Sold 2 SPY 12/22/23 Call 475.00 @ 1.75,350.00,2,175.00,0.00,-0.25,100,SPY,SPY,12/22/23,475,CALL,300162010,349.74,USD
2023-12-20T08:46:35-0600,Trade,Buy to Open,BUY_TO_OPEN,SPXW  231222P04700000,Equity Option,Bought 1 SPX 12/22/23 Put 4700.00 @ 1.20,-120.00,1,-120.00,-1.00,-0.77,100,SPXW,SPX,12/22/23,4700,PUT,300161001,-121.77,USD
2023-12-20T08:46:35-0600,Trade,Sell to Open,SELL_TO_OPEN,SPXW  231222P04725000,Equity Option,Sold 1 SPX 12/22/23 Put 4725.00 @ 3.10,310.00,1,310.00,-1.00,-0.77,100,SPXW,SPX,12/22/23,4725,PUT,300161001,308.23,USD
2023-12-20T08:37:20-0600,Trade,Buy to Open,BUY_TO_OPEN,SPY   231222C00475000,Equity Option,Bought 2 SPY 12/22/23 Call 475.00 @ 1.40,-280.00,2,-140.00,-2.00,-0.24,100,SPY,SPY,12/22/23,475,CALL,300151950,-282.24,USD
2023-12-20T08:36:08-0600,Trade,Buy to Open,BUY_TO_OPEN,DSL,Equity,Bought 200 DSL @ 11.97,"-2,394.00",200,-11.97,0.00,-0.16,,,,,,,300149014,"-2,394.16",USD
2023-12-20T08:31:34-0600,Trade,Buy to Open,BUY_TO_OPEN,SPY,Equity,Bought 5 SPY @ 474.00,"-2,370.00",5,-474.00,0.00,0.00,,,,,,,300145131,"-2,370.00",USD
2023-12-20T08:29:52-0600,Trade,Buy to Open,BUY_TO_OPEN,SPY,Equity,Bought 5 SPY @ 473.88,"-2,369.40",5,-473.88,0.00,0.00,,,,,,,300143348,"-2,369.40",USD
2023-12-19T13:29:15-0600,Trade,Sell to Close,SELL_TO_CLOSE,SPXW  231222P04650000,Equity Option,Sold 2 SPX 12/22/23 Put 4650.00 @ 0.62,124.00,2,62.00,0.00,-1.54,100,SPXW,SPX,12/22/23,4650,PUT,300087959,122.45,USD
2023-12-19T13:29:15-0600,Trade,Buy to Close,BUY_TO_CLOSE,SPXW  231222P04700000,Equity Option,Bought 2 SPX 12/22/23 Put 4700.00 @ 1.72,-344.00,2,-172.00,0.00,-1.54,100,SPXW,SPX,12/22/23,4700,PUT,300087959,-345.54,USD
2023-12-19T10:48:03-0600,Trade,Buy to Open,BUY_TO_OPEN,DSL,Equity,Bought 200 DSL @ 11.98,"-2,395.00",200,-11.97,0.00,-0.16,,,,,,,300039327,"-2,395.16",USD
2023-12-19T10:47:14-0600,Trade,Buy to Open,BUY_TO_OPEN,SPXW  231222P04650000,Equity Option,Bought 1 SPX 12/22/23 Put 4650.00 @ 0.60,-60.00,1,-60.00,-1.00,-0.77,100,SPXW,SPX,12/22/23,4650,PUT,300039044,-61.77,USD
2023-12-19T10:47:14-0600,Trade,Sell to Open,SELL_TO_OPEN,SPXW  231222P04700000,Equity Option,Sold 1 SPX 12/22/23 Put 4700.00 @ 1.80,180.00,1,180.00,-1.00,-0.77,100,SPXW,SPX,12/22/23,4700,PUT,300039044,178.23,USD
2023-12-19T10:05:16-0600,Trade,Buy to Open,BUY_TO_OPEN,SPXW  231222P04650000,Equity Option,Bought 1 SPX 12/22/23 Put 4650.00 @ 0.62,-62.00,1,-62.00,-1.00,-0.77,100,SPXW,SPX,12/22/23,4650,PUT,300020480,-63.77,USD
2023-12-19T10:05:16-0600,Trade,Sell to Open,SELL_TO_OPEN,SPXW  231222P04700000,Equity Option,Sold 1 SPX 12/22/23 Put 4700.00 @ 2.02,202.00,1,202.00,-1.00,-0.77,100,SPXW,SPX,12/22/23,4700,PUT,300020480,200.23,USD
2023-12-19T09:59:07-0600,Trade,Buy to Open,BUY_TO_OPEN,DSL,Equity,Bought 276 DSL @ 12.00,"-3,312.00",276,-12.00,0.00,-0.22,,,,,,,300017371,"-3,312.22",USD
2023-12-19T09:59:07-0600,Trade,Buy to Open,BUY_TO_OPEN,DSL,Equity,Bought 24 DSL @ 12.00,-288.00,24,-12.00,0.00,-0.02,,,,,,,300017371,-288.02,USD
2023-12-19T09:51:19-0600,Trade,Buy to Open,BUY_TO_OPEN,DSL,Equity,Bought 178 DSL @ 12.07,"-2,148.46",178,-12.07,0.00,-0.14,,,,,,,300005336,"-2,148.60",USD
